InputStoryid,输入句子1,输入句子2,输入句子3,输入句子4,随机第五句话测验1,随机第五句话测验2,回答右端
836221b0-fba9-4482-ab9c-5b6ff86fda2c,昨天晚上很吓人。,我们有一个龙卷风警报和可怕的雷雨。,可惜我的小提琴音乐会没有取消。,我被要求出现，但在表演过程中灯光熄灭了。,似乎没有人注意到发生了什么。,我们看不到我们的乐谱。,2
c545f1d9-8c13-4f15-907a-09d2115b1152,简妮和林恩决定去看电影。,珍妮想看喜剧，但林恩想看惊险。,到了电影院，他们决定做出一个妥协。,他们选择了一部既有喜剧部分，又有惊险部分的动作片。,他们决定改去拉斯维加斯。,他们都很高兴。,2
dd2f07ba-4c92-41f6-873f-480173087b36,奥利瓦想去购物。,她决定去商场。,她发现了一双大减价的鞋子。,她买了三对。,奥利维亚决定再也不去购物了。,奥利瓦今天逛得很开心。,2
55323564-a201-4a6e-8c07-bd518babb542,我们要搬到一个全新的房子。,我们的老房子现在太小了，不适合我们家。,我们已经收拾好了所有的东西。,我很高兴能搬到我们的新家。,我讨厌搬家的想法。,我只希望我可以选择自己的卧室。,2
17868cb6-c9eb-42f4-98a8-c6a855d8e11d,早上八点零七分，肖恩醒了，从床上爬起来。,他伸手去拿烟，但烟包是空的。,然后，肖恩穿上一些汗衫，去了街角商店。,在那里，他买了一包纽波特。,肖恩当场就放弃了抽烟。,肖恩几乎是立刻就把它们抽了出来。,2
f94fc6da-0162-4301-98b3-f25cfbfd2357,尼基有一个玩具娃娃。,她非常喜欢她的娃娃。,有一天，她丢了她的娃娃。,尼基哭了一整天。,尼基一直没有找到那个娃娃。,尼基笑了一晚上。,1
b2070b39-9b95-44c4-a698-f8f6993a5454,鲍勃想要一个汉堡包。,但他也想吃得更健康。,于是他决定做一个素食汉堡。,鲍勃认为它没有普通汉堡好吃。,当天晚上，鲍勃去了麦当劳。,他很兴奋。,1
1730c379-eff8-4d18-b195-4d59e7cce600,受伤后，汤米需要去看医生。,很快，他的母亲开车送他到了市区。,候车室里有很多人!,过了一会儿，一个护士来找Tommy。,汤米就受了重伤。,汤米随后接受了治疗，感觉好多了。,2
a2628347-52a4-44f5-a750-fefddf04a375,肯在网上认识了一个不错的男人，他们决定去约会。,他们在一家不错的餐厅见面，握手。,肯和他的约会对象点了菜，聊了几句。,在他们吃饭的时候，肯决定，他真的很喜欢这个人。,肯找了个借口迅速离开。,肯向他提出第二次约会。,2
de0da0fd-5dbc-4521-adb6-cb2fb029fd03,莉斯决定要尝试种植西红柿。,她以前从来没有长过东西。,她从园林中心购买了苗木。,整个夏天她都像照顾孩子一样照顾他们!,莉斯为自己的所作所为感到羞愧。,最终，他们种出了美味的西红柿。,2
1e993bb1-28e9-46ca-9de0-e2984207fe98,比尔想要一个三明治。,他起身进了自己的厨房。,他收集了做三明治的材料。,他做了一个三明治。,他吃了他的三明治。,比尔开始了他的木工项目的工作。,1
09e1c076-d69a-441e-bb6a-d3d4c8268d81,杰克有自己的铅笔。,那是蓝色的星星。,有一天，他找不到了。,他到处寻找。,杰克决定，他讨厌蓝色。,他终于在床下找到了。,2
ce171961-1139-4925-a52d-aaa45882193b,我去商店买了一部手机。,这是极其先进的。,我把它带回家，给我所有的朋友打电话。,他们也想看看。,他们对我的手机印象深刻。,我为我的手机感到羞愧。,1
11aaa45b-8850-4eaa-8830-2885770f28d9,约翰昨晚在做晚饭。,他在做猪排。,不幸的是，他掉了一个锅，烧伤了自己。,他不得不去医院。,约翰有一个美好的夜晚。,约翰度过了一个悲惨的夜晚。,2
e74a6f7f-b7a8-40b8-a5a5-08a86aff538a,珍妮发现有人这周在休息室偷了她两次午餐。,她四处打听，才知道是谁干的。,她与那人对质，他们否认了。,珍妮让保安看了摄像头的录像。,珍妮拿起毛衣。,他们证实了珍妮的怀疑。,2
488b69f4-c685-4882-b5d3-73a328cfd087,艾玛喜欢画画。,朋友生日的时候，她送了她一幅画。,又有人在她朋友家看到了这幅画。,她打电话给艾玛，请她为自己的餐厅创作画作。,艾玛再也没有在餐厅里面画过画。,艾玛很高兴自己的作品有了新的观众。,2
8402aec8-1b97-4799-838e-53a24c126104,汤姆喜欢看老车。,生日时，家人给他买了老爷车博物馆的门票。,汤姆认为这是一份很棒的礼物。,他的家人陪同他到博物馆参观。,汤姆喜欢他在博物馆的时光。,汤姆告诉他的父母，他恨他们。,1
06fb6922-d4c4-440c-9830-4ceccd1eacfc,约翰尼在家中下楼一趟。,现在，约翰尼的膝盖被打伤了。,他妈妈安慰他。,最后，约翰尼感觉好多了。,约翰尼哭了一个小时。,强尼从现在开始上楼梯就更加小心了。,2
21f7ff4d-129a-499d-b881-6da07a4c3e2b,迈克是个大忙人。,他经常吃快餐当早餐。,迈克想享受更健康的早餐。,他尝试了一个隔夜燕麦粥的配方。,迈克吃了燕麦片。,迈克为自己的所作所为感到羞愧。,1
49582a49-fbcf-43e2-b1f2-843ab55d2491,老师给我们演示了如何搭建木制鸟屋。,大家开始着手做实验。,我试着用钉子连接边框。,最后我用锤子打了自己的手指。,我很高兴，我一直在建造木制鸟屋。,我去医院修补我断掉的手指。,2
6b79193e-0b29-4594-be27-f0a478c41fcc,乔希喜欢看动漫电视节目。,当他批评其中一个人时，其粉丝对他很生气。,乔希不明白为什么他们不能接受批评。,乔希对自己的意见不置可否。,乔希就决定自己看动漫。,乔希喜欢和别人一起看动漫。,1
293b2d9c-6aa5-4237-9d3a-e375bd92ae58,金宝在同一份工作上已经工作了好几年。,他总是在同一时间抽烟休息。,这周他们有了一个新老板。,新老板不允许抽烟休息。,金宝很高兴他的老板不允许吸烟。,神保偷偷跑到后面的房间抽烟。,2
7b243674-c555-4b75-a0da-489e89909703,莱斯特对克里斯蒂娜情有独钟。,他是摄影师，她是平面设计师。,莱斯特把所有的空闲时间都花在克里斯蒂娜身上。,最后，她说她爱他，要和他生孩子。,莱斯特向她求婚。,莱斯特再也没有和她说过话。,1
5829ddaa-59cc-4bf4-96fc-ae78f74bc477,我决定要完成一个周日的填字游戏。,我为了不作弊，把电脑关了。,我把电视关了，这样我就不会分心了。,我打开报纸，看到休闲版。,我读到了一篇引人入胜的文章。,我在一个小时内完成了整个填字游戏。,2
c0b88368-7866-4e13-8781-28b92322eab1,我想给自己的脑袋换一顶新帽子。,看完图片后，我挑了一张。,这顶帽子一定会让你大吃一惊！,我很快就去商店购买了这顶帽子。,可惜让我看起来像个土豆。,衬衫非常合身。,1
9bedc73a-bd04-4a08-9d93-d6da9dd33991,惠特有一只狗。,它一直在睡觉。,它不只是像普通的狗一样睡觉。,它的鼾声像人一样。,白不。,惠特不睡好。,2
c4700d83-ffe3-4332-92b7-6bb103becc03,艾米练完排球回到家，坐在沙发上。,她的母亲走了进来，喘着粗气。,她告诉艾米她需要洗澡，因为她满身是汗。,由于艾米认为这没什么大不了的，他们就吵了起来。,艾米去练排球了,艾米屈服了，洗了个澡。,2
3309982d-6c74-429e-b45c-68412831b4a1,"今天是""和平日""的松糕。",我的老师带着班级走向学校的前台。,大家在车站附近种上了针车。,远远望去，轮子都在转。,老师让我们回去把针轮取下来。,我们的老师给针车拍了一张照片。,2
796cebdd-7d6f-4c1e-95c3-be941d0e4a55,贝丝正怀着她的第一个孩子。,周日下午，她在家做轻微的清洁工作。,突然间，她的水破了。,贝丝已经生产了2天。,贝丝生下了一个漂亮的男婴。,那两天，贝丝非常开心。,1
1cfe77d3-b1b2-4e00-bcda-2afb98c8968b,米娅从来没有尝试过沙拉三明治。,她以为自己不会喜欢。,然而，她的朋友们劝她试试。,她意识到这很好吃!,米娅发誓再也不吃了。,米娅很喜欢它，她决定学习如何制作它。,2
c70faa93-43d8-4343-8b31-5b28aba6eedc,女儿上幼儿园的时候，我很无聊。,如果有老师生病，我就开始在她的学校代课。,我对为什么有的孩子学习起来比较吃力很感兴趣。,这让我上了一堆特殊教育的课。,我开始教特殊教育。,我决定再也不教书了。,1
53756438-d5bd-45a6-83b0-5dc4ca78a5cc,杰克想睡着了。,他明天有一个重要的测试。,他在床上滚了一晚上。,他试着喝了一大杯温牛奶。,杰克喝完牛奶就睡着了。,杰克就喝了一杯咖啡保持清醒。,1
6ead3cd4-e1a7-4ca8-a93a-f0fd32390bf7,有一天，我在公园里散步。,我注意到一个男人坐在自己身边。,我走到他身边，问他怎么样。,他告诉我，他病得很重，很伤心。,我听后告诉他，希望他能好起来。,我决定听我的ipod。,1
5cf80e19-8050-4d98-9a1d-b863be3e9f60,乔对爱因斯坦的广义相对论很感兴趣。,他看了几部关于爱因斯坦的纪录片。,然后，他读了一本关于相对论的书。,乔了解了不少爱因斯坦的科学成就。,他迫不及待地开始了他的高级物理课。,乔练习踢球，被足球队录取。,1
d0cc2b2d-106a-4255-a946-cddb42b76b47,邦妮需要一份新工作。,她在报社就业栏目中搜索。,她找到了一份保姆的工作清单。,她拨打了挂牌号码，安排面试。,邦妮打电话说她不想接受采访。,邦妮最终得到了这份工作。,2
e9223a00-dd48-400b-9b73-c24b5968285b,艾米和她的朋友们在后院玩。,突然，她看到一条小蛇从她的手臂上滑过!,她尖叫着跑了，但还没等蛇咬到她的手呢！她就被蛇咬了。,艾米吓坏了，马上叫了救护车。,救护车把她送到太平间去死。,救护车对她的蛇形自行车进行了处理。,2
ed8978f8-7863-4f85-b0d9-b29739250d9a,杰瑞告诉他所有的朋友他要跑马拉松。,他让他们中的一些人赞助他。,他其实从来没有准备过。,当天他就吓坏了。,杰瑞试图跑马拉松，但很快就倒下了。,杰瑞赢得了马拉松比赛。,1
bbdd62f2-63f7-48da-a4a9-cdb28f385037,戴夫喜欢户外活动。,有一天，他决定去远足。,当他走在小道上时，他听到了一阵嘶嘶的声音。,在他右边的地面上是一条老鼠蛇!,戴夫缓缓后退。,戴夫给高大的树木拍照。,1
39ba66cb-3cde-4cee-8a25-fbf47ac92678,跳过的成绩在学校越来越差。,他的父母考虑给他找一个家教。,不过，他们注意到，斯奇普经常眯着眼睛。,他们意识到他需要的是眼镜而不是家教。,跳过的父母决定不给他买眼镜。,斯基普戴上了眼镜，在课堂上有了进步。,2
f6e2f4f5-0cfc-458f-95ce-aab93e029ee7,蕾的家人坐在一起吃周日的午餐。,蕾的哥哥不小心打翻了饮料。,蕾的继父大吼一声，把盘子扔到了对面。,蕾蕾看着盘子碎成无数碎片。,小蕾去拿扫帚。,雷伊向哥哥询问他的水管工的名字。,1
850f4d4d-0fb3-404a-9113-1197a4a3fe4a,孩子们对圣诞节非常兴奋。,他们这一年都很好。,他们给圣诞老人寄了一封信。,圣诞老人在邮件中回复了。,他们把这些信装裱起来，保存了多年。,信中说他们不会收到任何礼物。,1
26e0a6ee-7898-4d22-9380-0a22e6e5e2f3,我感觉不舒服。,我安排了医生的预约。,我去看了医生。,他做了一些测试。,我发现我得了流感。,我告诉医生，我不需要他的服务。,1
56b2b948-79eb-4a8f-89bd-bd7198c50546,克里斯蒂安的学校开始了橄榄球试训。,克里斯蒂安决定为球队试训。,他每天都在练习。,他为球队试训。,克里斯蒂安讨厌足球。,克里斯蒂安进了队伍。,2
982d24ef-9aad-48f1-8c8d-c84b60739868,蒂姆和吉娜都讨厌洗碗。,他们会各自轮流在哪个星期做。,上周吉娜没能去找她的。,她的工作时间比平时长。,吉娜非常高兴。,蒂姆为了善待吉娜，给吉娜洗了碗。,2
bf839b9e-20fe-4906-bb7d-f34e50e066f5,小珍带着猫咪小李去兽医那里做检查。,兽医迈克医生在李的身上发现了三只跳蚤。,迈克医生向珍建议用跳蚤药水。,珍拒绝了，因为她不想让李先生浸泡在化学品中。,珍注意到，李的跳蚤问题很快就恶化了。,兽医建议给珍的宠物德国牧羊犬戴上跳蚤项圈。,1
f658b035-346a-4d33-be6c-87106223ff88,米希收到短信，告诉她可以走了。,很快，她拿着钥匙跑到了自己的车上。,她知道自己的时间有限，所以她开得很快。,到了火车站，她看了看手表。,她有足够的时间去赶火车。,她转身开车回家。,1
ac74847e-5380-4cd9-a055-938a7f157e82,吉娜在她爸爸的车里找手机。,她相信会有的。,但查遍了所有的地方，她都没有看到。,她跑进屋里，拿起手电筒。,吉娜找到了她的手机。,吉娜去睡觉了。,1
bf150607-566f-47f3-b180-49d4d5f87cb8,莎拉约了人去面试。,她穿上最好的裙装，前往面试。,当她坐着接受采访时，莎拉发现她的丝袜里有一丝跑动。,她专注于缺陷，只是喃喃自语地回答。,因为她的回答，莎拉没有得到这份工作。,莎拉得到了这份工作，并因她清晰的声音而受到称赞。,1
bfd0edee-8c7b-4b44-afb2-f9620e89a07b,琳达和她的男朋友都饿了。,她想吃玉米饼。,他想吃鱼。,他们都感觉到了强大的力量，也无法决定他们之间该吃什么。,琳达和她的男朋友最后都得到了。,琳达和她的男朋友不想吃饭。,1
b4c29adb-5bc8-41de-96cb-be694a0a7714,莫里斯给自己买了一个滑板来保持活跃。,他带着滑板去公园玩了一天的滑板。,他注意到自己的年龄比那里的其他人大得多。,然而，他们欢迎他，他们似乎并不介意他的年龄。,莫里斯每天都在滑板公园被欺负。,年轻的滑冰运动员教了莫里斯很多技巧。,2
3823e668-4a55-4c3d-a37a-544245f21eb5,罗恩喜欢喝很多啤酒。,他的爸爸和妈妈都是酒鬼。,罗恩决定最好不要再喝了。,6个月后，他终于放弃了。,罗恩为自己的决定感到骄傲。,但是，罗恩还是和朋友们一起出去喝酒。,1
364ff78a-b959-4051-b50b-29d480ba0661,简想要长发。,于是，她让它长了好几个月。,但却变得难以照顾。,而到了夏天，头发长长的让她太热了。,简决定在夏天剪短头发。,简喜欢她的长发，把它留得更长。,1
0e92d1ba-0e2e-4052-99b7-d26a811da4b8,亚历克斯醒来时，看到了明亮的阳光。,她看了看自己的时钟闹钟。,她意识到自己一定是睡过头了!,亚历克斯跳下床。,她上学迟到了。,她回去睡觉了。,1
